,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
130,2017-09-12 02:00:00.000,4237.75000000,4305.01000000,4213.60000000,4294.25000000,57.04835000,2017-09-12 03:59:59.999,243486.52435626,617,39.78276700,169986.77071004,10819.58419781
131,2017-09-12 04:00:00.000,4294.54000000,4329.00000000,4279.77000000,4325.00000000,53.38779300,2017-09-12 05:59:59.999,229969.74769743,428,34.00102800,146555.63783500,10852.26928705
132,2017-09-12 06:00:00.000,4325.00000000,4394.59000000,4325.00000000,4361.00000000,99.19989100,2017-09-12 07:59:59.999,433019.15139224,954,57.32012700,249941.29747067,10981.34322041
133,2017-09-12 08:00:00.000,4361.04000000,4373.67000000,4228.50000000,4322.36000000,70.10118800,2017-09-12 09:59:59.999,301287.04031783,411,26.85802500,115675.93091633,10946.44414002
134,2017-09-12 10:00:00.000,4321.02000000,4361.99000000,4298.41000000,4340.10000000,29.59960800,2017-09-12 11:59:59.999,128087.08513129,371,8.37722500,36271.44464218,10901.09073856
135,2017-09-12 12:00:00.000,4343.01000000,4345.92000000,4234.00000000,4259.44000000,93.15137500,2017-09-12 13:59:59.999,397359.19267546,749,25.17525000,107276.74422551,10807.45677464
136,2017-09-12 14:00:00.000,4266.32000000,4282.70000000,4230.00000000,4258.72000000,96.58916800,2017-09-12 15:59:59.999,411255.72642656,578,41.36697600,176210.81023114,10788.45479734
137,2017-09-12 16:00:00.000,4249.49000000,4280.00000000,4200.00000000,4201.00000000,63.63346400,2017-09-12 17:59:59.999,269174.24099258,555,28.79652800,121873.91987245,10795.14384881
138,2017-09-12 18:00:00.000,4201.00000000,4202.00000000,4040.80000000,4165.50000000,221.34896500,2017-09-12 19:59:59.999,911357.06984656,851,144.02979900,593896.40865812,10787.61073398
139,2017-09-12 20:00:00.000,4158.27000000,4202.53000000,4119.52000000,4186.22000000,28.41329800,2017-09-12 21:59:59.999,118143.88425351,241,15.43805300,64213.23918145,10747.31691837
140,2017-09-12 22:00:00.000,4186.50000000,4193.47000000,4101.69000000,4163.72000000,31.52921600,2017-09-12 23:59:59.999,130859.58272687,311,10.70405800,44499.00630967,10753.20738857
141,2017-09-13 00:00:00.000,4159.72000000,4165.38000000,4061.69000000,4094.18000000,47.33187200,2017-09-13 01:59:59.999,194112.68912598,515,24.02954000,98549.59715615,10698.84560722
